x,y,z,qx,qy,qz,qw,vx,vy,vz,vroll,vpitch,vyaw,ax,ay,az,aroll,apitch,ayaw
0.523264,-0.0312346,0.593267,0.947504,-0.305102,-0.0783465,-0.0548645,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.523207,-0.0312924,0.59321,0.947534,-0.304954,-0.0784906,-0.0549654,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.523149,-0.0313501,0.593152,0.947564,-0.304806,-0.0786346,-0.0550663,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.523091,-0.0314079,0.593094,0.947594,-0.304658,-0.0787787,-0.0551672,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.523033,-0.0314656,0.593036,0.947623,-0.30451,-0.0789227,-0.055268,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522976,-0.0315233,0.592979,0.947653,-0.304361,-0.0790667,-0.0553689,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522918,-0.0315811,0.592921,0.947683,-0.304213,-0.0792108,-0.0554698,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.52286,-0.0316388,0.592863,0.947712,-0.304065,-0.0793548,-0.0555706,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522802,-0.0316965,0.592805,0.947742,-0.303917,-0.0794988,-0.0556715,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522745,-0.0317543,0.592748,0.947771,-0.303768,-0.0796429,-0.0557723,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522687,-0.031812,0.59269,0.947801,-0.30362,-0.0797869,-0.0558732,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522629,-0.0318697,0.592632,0.94783,-0.303472,-0.0799309,-0.055974,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522572,-0.0319275,0.592575,0.94786,-0.303323,-0.0800749,-0.0560749,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522514,-0.0319852,0.592517,0.947889,-0.303175,-0.0802189,-0.0561757,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522456,-0.0320429,0.592459,0.947918,-0.303027,-0.0803629,-0.0562766,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522398,-0.0321007,0.592401,0.947947,-0.302878,-0.0805069,-0.0563774,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522341,-0.0321584,0.592344,0.947977,-0.30273,-0.0806509,-0.0564782,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522283,-0.0322161,0.592286,0.948006,-0.302582,-0.0807949,-0.0565791,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522225,-0.0322739,0.592228,0.948035,-0.302433,-0.0809388,-0.0566799,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522167,-0.0323316,0.59217,0.948064,-0.302285,-0.0810828,-0.0567807,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.52211,-0.0323894,0.592113,0.948093,-0.302136,-0.0812268,-0.0568816,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.522052,-0.0324471,0.592055,0.948122,-0.301988,-0.0813708,-0.0569824,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521994,-0.0325048,0.591997,0.948151,-0.301839,-0.0815147,-0.0570832,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521936,-0.0325626,0.591939,0.948179,-0.301691,-0.0816587,-0.057184,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521879,-0.0326203,0.591882,0.948208,-0.301542,-0.0818027,-0.0572848,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521821,-0.032678,0.591824,0.948237,-0.301394,-0.0819466,-0.0573856,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521763,-0.0327358,0.591766,0.948265,-0.301245,-0.0820906,-0.0574864,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521706,-0.0327935,0.591709,0.948294,-0.301097,-0.0822345,-0.0575872,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521648,-0.0328512,0.591651,0.948323,-0.300948,-0.0823784,-0.057688,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.52159,-0.032909,0.591593,0.948351,-0.300799,-0.0825224,-0.0577888,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521532,-0.0329667,0.591535,0.94838,-0.300651,-0.0826663,-0.0578896,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521475,-0.0330244,0.591478,0.948408,-0.300502,-0.0828102,-0.0579904,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521417,-0.0330822,0.59142,0.948436,-0.300353,-0.0829541,-0.0580912,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521359,-0.0331399,0.591362,0.948465,-0.300205,-0.0830981,-0.058192,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521301,-0.0331976,0.591304,0.948493,-0.300056,-0.083242,-0.0582927,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521244,-0.0332554,0.591247,0.948521,-0.299907,-0.0833859,-0.0583935,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521186,-0.0333131,0.591189,0.948549,-0.299759,-0.0835298,-0.0584943,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521128,-0.0333708,0.591131,0.948577,-0.29961,-0.0836737,-0.0585951,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.52107,-0.0334286,0.591073,0.948605,-0.299461,-0.0838176,-0.0586958,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.521013,-0.0334863,0.591016,0.948633,-0.299312,-0.0839615,-0.0587966,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520955,-0.0335441,0.590958,0.948661,-0.299164,-0.0841053,-0.0588973,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520897,-0.0336018,0.5909,0.948689,-0.299015,-0.0842492,-0.0589981,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520839,-0.0336595,0.590842,0.948717,-0.298866,-0.0843931,-0.0590989,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520782,-0.0337173,0.590785,0.948745,-0.298717,-0.084537,-0.0591996,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520724,-0.033775,0.590727,0.948772,-0.298568,-0.0846808,-0.0593004,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520666,-0.0338327,0.590669,0.9488,-0.29842,-0.0848247,-0.0594011,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520609,-0.0338905,0.590612,0.948828,-0.298271,-0.0849686,-0.0595018,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520551,-0.0339482,0.590554,0.948855,-0.298122,-0.0851124,-0.0596026,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520493,-0.0340059,0.590496,0.948883,-0.297973,-0.0852563,-0.0597033,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520435,-0.0340637,0.590438,0.94891,-0.297824,-0.0854001,-0.059804,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520378,-0.0341214,0.590381,0.948938,-0.297675,-0.0855439,-0.0599048,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.52032,-0.0341791,0.590323,0.948965,-0.297526,-0.0856878,-0.0600055,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520262,-0.0342369,0.590265,0.948992,-0.297377,-0.0858316,-0.0601062,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520204,-0.0342946,0.590207,0.94902,-0.297228,-0.0859754,-0.0602069,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520147,-0.0343523,0.59015,0.949047,-0.297079,-0.0861193,-0.0603076,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520089,-0.0344101,0.590092,0.949074,-0.29693,-0.0862631,-0.0604084,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.520031,-0.0344678,0.590034,0.949101,-0.296781,-0.0864069,-0.0605091,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519973,-0.0345255,0.589976,0.949128,-0.296632,-0.0865507,-0.0606098,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519916,-0.0345833,0.589919,0.949155,-0.296483,-0.0866945,-0.0607105,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519858,-0.034641,0.589861,0.949182,-0.296334,-0.0868383,-0.0608112,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.5198,-0.0346988,0.589803,0.949209,-0.296185,-0.0869821,-0.0609119,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519743,-0.0347565,0.589746,0.949236,-0.296036,-0.0871259,-0.0610126,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519685,-0.0348142,0.589688,0.949263,-0.295886,-0.0872697,-0.0611133,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519627,-0.034872,0.58963,0.94929,-0.295737,-0.0874134,-0.0612139,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519569,-0.0349297,0.589572,0.949316,-0.295588,-0.0875572,-0.0613146,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519512,-0.0349874,0.589515,0.949343,-0.295439,-0.087701,-0.0614153,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519454,-0.0350452,0.589457,0.94937,-0.29529,-0.0878447,-0.061516,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519396,-0.0351029,0.589399,0.949396,-0.295141,-0.0879885,-0.0616166,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519338,-0.0351606,0.589341,0.949423,-0.294991,-0.0881323,-0.0617173,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519281,-0.0352184,0.589284,0.949449,-0.294842,-0.088276,-0.061818,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519223,-0.0352761,0.589226,0.949475,-0.294693,-0.0884198,-0.0619186,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519165,-0.0353338,0.589168,0.949502,-0.294543,-0.0885635,-0.0620193,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.519107,-0.0353916,0.58911,0.949528,-0.294394,-0.0887072,-0.06212,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51905,-0.0354493,0.589053,0.949554,-0.294245,-0.088851,-0.0622206,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518992,-0.035507,0.588995,0.949581,-0.294096,-0.0889947,-0.0623213,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518934,-0.0355648,0.588937,0.949607,-0.293946,-0.0891384,-0.0624219,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518876,-0.0356225,0.588879,0.949633,-0.293797,-0.0892821,-0.0625226,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518819,-0.0356802,0.588822,0.949659,-0.293648,-0.0894258,-0.0626232,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518761,-0.035738,0.588764,0.949685,-0.293498,-0.0895696,-0.0627238,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518703,-0.0357957,0.588706,0.949711,-0.293349,-0.0897133,-0.0628245,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518646,-0.0358535,0.588649,0.949737,-0.293199,-0.089857,-0.0629251,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518588,-0.0359112,0.588591,0.949763,-0.29305,-0.0900007,-0.0630257,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51853,-0.0359689,0.588533,0.949788,-0.2929,-0.0901443,-0.0631263,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518472,-0.0360267,0.588475,0.949814,-0.292751,-0.090288,-0.063227,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518415,-0.0360844,0.588418,0.94984,-0.292601,-0.0904317,-0.0633276,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518357,-0.0361421,0.58836,0.949865,-0.292452,-0.0905754,-0.0634282,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518299,-0.0361999,0.588302,0.949891,-0.292302,-0.090719,-0.0635288,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518241,-0.0362576,0.588244,0.949917,-0.292153,-0.0908627,-0.0636294,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518184,-0.0363153,0.588187,0.949942,-0.292003,-0.0910064,-0.06373,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518126,-0.0363731,0.588129,0.949967,-0.291854,-0.09115,-0.0638306,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.518068,-0.0364308,0.588071,0.949993,-0.291704,-0.0912937,-0.0639312,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51801,-0.0364885,0.588013,0.950018,-0.291555,-0.0914373,-0.0640318,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517953,-0.0365463,0.587956,0.950043,-0.291405,-0.091581,-0.0641324,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517895,-0.036604,0.587898,0.950069,-0.291255,-0.0917246,-0.064233,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517837,-0.0366617,0.58784,0.950094,-0.291106,-0.0918682,-0.0643335,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51778,-0.0367195,0.587783,0.950119,-0.290956,-0.0920118,-0.0644341,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517722,-0.0367772,0.587725,0.950144,-0.290806,-0.0921555,-0.0645347,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517664,-0.0368349,0.587667,0.950169,-0.290657,-0.0922991,-0.0646353,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517606,-0.0368927,0.587609,0.950194,-0.290507,-0.0924427,-0.0647358,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517549,-0.0369504,0.587552,0.950219,-0.290357,-0.0925863,-0.0648364,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517491,-0.0370082,0.587494,0.950244,-0.290208,-0.0927299,-0.0649369,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517433,-0.0370659,0.587436,0.950269,-0.290058,-0.0928735,-0.0650375,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517375,-0.0371236,0.587378,0.950293,-0.289908,-0.0930171,-0.0651381,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517318,-0.0371814,0.587321,0.950318,-0.289758,-0.0931607,-0.0652386,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51726,-0.0372391,0.587263,0.950343,-0.289609,-0.0933042,-0.0653392,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517202,-0.0372968,0.587205,0.950367,-0.289459,-0.0934478,-0.0654397,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517144,-0.0373546,0.587147,0.950392,-0.289309,-0.0935914,-0.0655402,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517087,-0.0374123,0.58709,0.950417,-0.289159,-0.093735,-0.0656408,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.517029,-0.03747,0.587032,0.950441,-0.289009,-0.0938785,-0.0657413,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516971,-0.0375278,0.586974,0.950465,-0.288859,-0.0940221,-0.0658418,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516913,-0.0375855,0.586916,0.95049,-0.288709,-0.0941656,-0.0659424,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516856,-0.0376432,0.586859,0.950514,-0.28856,-0.0943092,-0.0660429,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516798,-0.037701,0.586801,0.950538,-0.28841,-0.0944527,-0.0661434,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51674,-0.0377587,0.586743,0.950563,-0.28826,-0.0945962,-0.0662439,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516683,-0.0378164,0.586686,0.950587,-0.28811,-0.0947398,-0.0663444,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516625,-0.0378742,0.586628,0.950611,-0.28796,-0.0948833,-0.0664449,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516567,-0.0379319,0.58657,0.950635,-0.28781,-0.0950268,-0.0665454,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516509,-0.0379896,0.586512,0.950659,-0.28766,-0.0951703,-0.0666459,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516452,-0.0380474,0.586455,0.950683,-0.28751,-0.0953138,-0.0667464,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516394,-0.0381051,0.586397,0.950707,-0.28736,-0.0954573,-0.0668469,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516336,-0.0381629,0.586339,0.950731,-0.28721,-0.0956008,-0.0669474,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516278,-0.0382206,0.586281,0.950754,-0.28706,-0.0957443,-0.0670479,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516221,-0.0382783,0.586224,0.950778,-0.28691,-0.0958878,-0.0671484,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516163,-0.0383361,0.586166,0.950802,-0.286759,-0.0960313,-0.0672489,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516105,-0.0383938,0.586108,0.950825,-0.286609,-0.0961748,-0.0673493,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.516047,-0.0384515,0.58605,0.950849,-0.286459,-0.0963183,-0.0674498,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51599,-0.0385093,0.585993,0.950873,-0.286309,-0.0964617,-0.0675503,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515932,-0.038567,0.585935,0.950896,-0.286159,-0.0966052,-0.0676507,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515874,-0.0386247,0.585877,0.95092,-0.286009,-0.0967486,-0.0677512,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515817,-0.0386825,0.58582,0.950943,-0.285859,-0.0968921,-0.0678517,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515759,-0.0387402,0.585762,0.950966,-0.285708,-0.0970355,-0.0679521,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515701,-0.0387979,0.585704,0.95099,-0.285558,-0.097179,-0.0680526,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515643,-0.0388557,0.585646,0.951013,-0.285408,-0.0973224,-0.068153,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515586,-0.0389134,0.585589,0.951036,-0.285258,-0.0974658,-0.0682534,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515528,-0.0389711,0.585531,0.951059,-0.285107,-0.0976093,-0.0683539,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51547,-0.0390289,0.585473,0.951082,-0.284957,-0.0977527,-0.0684543,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515412,-0.0390866,0.585415,0.951105,-0.284807,-0.0978961,-0.0685548,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515355,-0.0391443,0.585358,0.951128,-0.284657,-0.0980395,-0.0686552,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515297,-0.0392021,0.5853,0.951151,-0.284506,-0.0981829,-0.0687556,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515239,-0.0392598,0.585242,0.951174,-0.284356,-0.0983263,-0.068856,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515181,-0.0393176,0.585184,0.951197,-0.284206,-0.0984697,-0.0689564,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515124,-0.0393753,0.585127,0.95122,-0.284055,-0.0986131,-0.0690569,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515066,-0.039433,0.585069,0.951242,-0.283905,-0.0987565,-0.0691573,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.515008,-0.0394908,0.585011,0.951265,-0.283754,-0.0988999,-0.0692577,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514951,-0.0395485,0.584954,0.951288,-0.283604,-0.0990432,-0.0693581,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514893,-0.0396062,0.584896,0.95131,-0.283454,-0.0991866,-0.0694585,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514835,-0.039664,0.584838,0.951333,-0.283303,-0.09933,-0.0695589,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514777,-0.0397217,0.58478,0.951355,-0.283153,-0.0994733,-0.0696592,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.51472,-0.0397794,0.584723,0.951378,-0.283002,-0.0996167,-0.0697596,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514662,-0.0398372,0.584665,0.9514,-0.282852,-0.09976,-0.06986,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514604,-0.0398949,0.584607,0.951422,-0.282701,-0.0999034,-0.0699604,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514546,-0.0399526,0.584549,0.951445,-0.282551,-0.100047,-0.0700608,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514489,-0.0400104,0.584492,0.951467,-0.2824,-0.10019,-0.0701611,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514431,-0.0400681,0.584434,0.951489,-0.28225,-0.100333,-0.0702615,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514373,-0.0401258,0.584376,0.951511,-0.282099,-0.100477,-0.0703619,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514315,-0.0401836,0.584318,0.951533,-0.281949,-0.10062,-0.0704622,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.514258,-0.0402413,0.584261,0.951555,-0.281798,-0.100763,-0.0705626,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
0.5142,-0.040299,0.584203,0.951577,-0.281647,-0.100907,-0.0706629,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299,-0,-0,-0,0,0,0
